LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
YYRDO3E8KI,65,99708,33502,440,56,4,17,12,0.15,Bachelor's,Self-employed,Divorced,No,Yes,Home,Yes,0
BP56ZTH148,19,129300,92289,815,70,4,22.23,12,0.46,Bachelor's,Unemployed,Married,Yes,Yes,Auto,Yes,0
MHISXAMSZQ,27,125656,57005,619,86,2,10.53,36,0.34,Bachelor's,Full-time,Single,No,No,Other,No,0
MFXIWPO4J3,51,127624,152882,483,6,4,7.66,12,0.45,Bachelor's,Full-time,Single,No,Yes,Education,No,0
A62E31FF3H,33,135480,83604,752,51,1,9.6,24,0.76,Master's,Part-time,Divorced,No,No,Home,Yes,0
UO0IGQ5U6K,65,148139,222971,521,79,1,9.9,24,0.45,Master's,Self-employed,Married,No,Yes,Other,No,0
Y499C9QT6S,68,83185,227130,568,42,1,13.42,48,0.89,Master's,Self-employed,Divorced,Yes,No,Business,No,0
PIHQM0I9N4,56,22922,174284,523,1,1,22.36,48,0.38,PhD,Unemployed,Married,Yes,No,Home,No,1
OOX7IYR7AC,39,50381,7936,580,119,2,2.92,36,0.39,Bachelor's,Self-employed,Single,No,No,Education,No,0
EK0KLK69SJ,29,139832,116511,456,99,1,7.3,24,0.78,Bachelor's,Part-time,Single,No,No,Business,No,0
57WJQ91FUR,41,104300,220990,670,46,4,23.92,48,0.68,PhD,Part-time,Divorced,Yes,No,Business,No,1
P4IPL57I9T,64,132373,95393,655,90,1,6.18,24,0.87,PhD,Self-employed,Married,Yes,No,Auto,Yes,0
EM4Y57SL7M,57,43769,114004,756,5,3,7.91,36,0.89,Master's,Full-time,Divorced,Yes,No,Auto,No,0
LXTH4F16CK,55,103314,121176,661,71,1,22.7,36,0.83,PhD,Full-time,Single,Yes,No,Auto,No,0
QAART6UJMC,27,68107,149786,395,20,3,22.78,24,0.59,High School,Part-time,Divorced,Yes,No,Education,No,0
E5JCTQJWCU,52,48244,204934,798,54,3,19.62,12,0.35,PhD,Full-time,Married,No,No,Education,No,0
XA4TCNXA6T,68,25441,42797,821,79,2,17.62,60,0.37,Bachelor's,Unemployed,Married,Yes,Yes,Business,No,0
PWL1ZMRRDH,66,53431,91970,542,63,4,14.99,12,0.36,PhD,Part-time,Single,No,Yes,Other,No,0
AGB1WCOMKH,49,102324,68147,812,72,3,11.06,60,0.24,High School,Part-time,Single,Yes,Yes,Home,No,0
31CNG34H74,24,105063,123557,373,89,2,12.68,60,0.85,High School,Part-time,Divorced,No,No,Home,No,1
HJJGPNM67M,38,149585,165657,718,86,3,15.09,12,0.78,Bachelor's,Unemployed,Single,No,Yes,Auto,No,0
VG37G8ZTV0,37,90182,77654,361,70,3,11.53,24,0.88,PhD,Self-employed,Married,No,No,Education,No,1
VHPXK2AMTP,43,117105,241126,682,19,3,19.43,48,0.61,Master's,Self-employed,Single,No,No,Auto,No,0
GK6X05U7N0,21,108889,45212,761,38,2,14.14,60,0.55,Bachelor's,Part-time,Married,Yes,Yes,Other,Yes,1
UK60TATGNU,63,85805,94429,434,8,3,5.54,24,0.88,High School,Self-employed,Single,Yes,Yes,Auto,Yes,0
I8T54W1PLG,69,36213,41674,722,21,3,13.09,12,0.36,Master's,Part-time,Married,No,Yes,Home,No,0
FFE8DFOVPH,39,61155,42791,321,25,3,18.7,60,0.2,PhD,Self-employed,Married,Yes,No,Other,No,0
XDQ29YJKM3,32,78692,158406,582,98,4,12.6,24,0.51,PhD,Unemployed,Divorced,No,Yes,Other,No,1
1PO1GV6EAT,57,69091,55634,372,26,3,8.56,12,0.43,PhD,Unemployed,Divorced,No,Yes,Education,Yes,0
SRCBCBGZ8P,38,35354,190573,365,12,4,9.89,12,0.13,PhD,Full-time,Married,Yes,No,Other,Yes,0
8PCESCF4B8,32,134184,139132,634,106,4,2.47,60,0.2,High School,Unemployed,Married,No,No,Education,No,0
8G29IRGN0W,39,41200,197009,528,46,1,23.16,24,0.22,High School,Unemployed,Divorced,Yes,No,Other,No,1
3MMWPPX5JZ,69,126377,13204,773,82,3,6.63,36,0.39,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,0
EIXUSA7FIU,45,120509,197299,416,41,2,19.58,24,0.62,PhD,Unemployed,Divorced,Yes,Yes,Auto,No,0
6848HWX0G6,31,112748,225350,796,86,4,8.81,24,0.18,High School,Unemployed,Divorced,No,No,Education,Yes,0
Y9AB7WY3IS,44,57014,202188,455,79,4,17.61,60,0.53,Master's,Unemployed,Single,No,Yes,Auto,No,0
891FT93WM4,58,138419,219553,527,45,4,2.84,12,0.82,High School,Unemployed,Single,No,Yes,Education,Yes,0
UYHMN0C7I5,57,48739,167801,673,9,4,15.98,36,0.66,Bachelor's,Unemployed,Single,No,No,Auto,Yes,0
EELRURBAOQ,45,95651,21046,708,24,3,17.34,48,0.88,PhD,Self-employed,Single,Yes,No,Business,Yes,0
1HWNAXO6MN,43,141999,98593,526,23,4,19.28,60,0.46,Master's,Self-employed,Married,Yes,No,Home,No,0
B896XYJ7KG,66,66160,83256,391,90,1,21.42,12,0.86,Bachelor's,Self-employed,Single,Yes,No,Education,No,0
NAMWQJV7JV,19,139229,37667,328,53,2,22.09,60,0.41,Bachelor's,Full-time,Single,Yes,Yes,Other,No,0
EOQJ4W9LVO,42,40292,30547,672,107,4,4.24,60,0.46,Bachelor's,Self-employed,Divorced,No,Yes,Auto,Yes,0
77VS3Q2HYG,20,121347,144355,740,3,4,16.86,36,0.74,PhD,Part-time,Divorced,No,No,Education,Yes,1
LBZ6ENARCE,25,74013,128688,653,77,1,24.23,12,0.71,Master's,Full-time,Married,No,No,Home,Yes,0
200SGHL4LB,61,67094,127491,336,102,2,19.72,60,0.42,Bachelor's,Part-time,Married,No,Yes,Auto,Yes,0
5W19X9CWCP,50,47468,182454,481,53,3,13.02,24,0.9,High School,Full-time,Divorced,Yes,No,Education,No,0
AQ8MOATCIF,59,71736,174737,363,94,2,15.08,60,0.44,PhD,Unemployed,Married,No,No,Other,No,0
ZWZOB6XOIK,69,40134,151505,481,11,1,3.45,60,0.19,Master's,Full-time,Married,No,Yes,Auto,Yes,0
YNMZXIR4CG,52,43768,53660,650,90,1,19.21,48,0.16,Master's,Self-employed,Single,Yes,Yes,Education,No,0
M4MHMM9PPR,23,82646,242910,710,102,1,15.98,48,0.45,Master's,Part-time,Divorced,No,No,Auto,Yes,0
SQPX99A86J,56,79569,98552,505,28,4,13.47,24,0.69,Bachelor's,Unemployed,Single,Yes,Yes,Home,No,0
AXGEH2B7YG,69,100496,222140,470,8,1,17.42,48,0.28,Master's,Unemployed,Single,Yes,Yes,Other,No,0
PZAX60TX9F,40,101814,33942,697,45,3,11.54,48,0.4,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
QVVU55FNK5,42,141683,72410,368,85,3,14.05,36,0.55,High School,Full-time,Divorced,Yes,No,Business,Yes,0
MHBVRUQPJE,67,123090,204718,605,107,1,20.76,36,0.74,PhD,Self-employed,Divorced,No,No,Auto,Yes,0
1F6RO4U6KU,60,69869,171335,334,43,1,7.85,36,0.26,High School,Self-employed,Divorced,No,No,Education,Yes,0
0GKJA67VJY,36,122194,23456,669,96,3,6.63,48,0.84,Master's,Unemployed,Divorced,Yes,No,Other,No,0
2NKRXN6XM7,22,52425,119547,355,88,3,8.85,60,0.12,Bachelor's,Self-employed,Single,Yes,No,Other,Yes,0
P1GTPEF1BT,68,112277,83338,561,64,2,12.12,60,0.21,PhD,Full-time,Divorced,No,No,Business,No,0
X04GQJWNDG,28,42266,139968,764,98,3,10.65,12,0.47,PhD,Part-time,Divorced,No,Yes,Education,Yes,0
KO2X2LFFIR,29,18276,129123,475,91,3,18.71,24,0.6,High School,Full-time,Single,No,No,Home,Yes,1
XCISAR4OZT,27,32227,9577,761,64,3,7.72,60,0.11,PhD,Self-employed,Single,Yes,No,Auto,Yes,0
PZ8K3AW282,25,135410,212165,573,34,4,15.52,36,0.47,Master's,Self-employed,Single,Yes,Yes,Education,No,1
8ZVFD6MT00,41,74918,249446,585,87,4,2.9,24,0.69,High School,Unemployed,Single,Yes,Yes,Other,No,0
9H8ISUJPTM,45,21589,238453,310,102,2,6.06,36,0.58,High School,Self-employed,Divorced,Yes,No,Business,Yes,0
1O2B3PK7LP,58,53287,206564,425,33,2,16.45,36,0.5,High School,Unemployed,Divorced,No,Yes,Other,No,0
DHX7GR4D45,53,110582,38195,590,1,1,21.38,12,0.25,Bachelor's,Full-time,Single,Yes,Yes,Other,Yes,0
5SE8RRQKU3,54,139862,166399,737,54,2,8.02,24,0.56,PhD,Self-employed,Divorced,No,No,Education,No,0
I2N9S84A0Y,38,84812,241679,463,29,1,8.7,36,0.23,Master's,Part-time,Married,No,No,Education,Yes,0
9T0CY20PF3,25,29339,165827,645,47,3,18.46,60,0.52,PhD,Self-employed,Married,No,No,Home,No,0
FPRPX9AH2V,26,119633,152418,407,101,1,17.89,24,0.54,Bachelor's,Self-employed,Divorced,Yes,No,Other,No,0
BNP1BNZXCK,64,65067,248088,523,103,3,17.98,12,0.76,Bachelor's,Part-time,Married,Yes,No,Education,No,0
2HBEBA3Q0S,32,120411,202780,535,41,4,12.28,12,0.3,PhD,Unemployed,Divorced,No,No,Home,No,0
8LO6NDS83X,65,15090,238916,344,60,3,15.71,60,0.53,Bachelor's,Unemployed,Married,No,Yes,Education,No,0
2A3U72UEVZ,63,110319,171150,428,91,1,16.06,36,0.36,PhD,Part-time,Single,No,No,Home,No,0
SEGTYCYMU1,57,83697,53829,344,80,2,5.52,24,0.54,Bachelor's,Part-time,Single,Yes,Yes,Other,Yes,0
VCKJGJL86B,35,90546,41035,736,40,2,24.02,12,0.81,Master's,Part-time,Divorced,Yes,Yes,Education,No,0
R98PEWRZVD,59,75621,162871,830,34,1,14.74,48,0.19,Bachelor's,Full-time,Married,Yes,No,Business,Yes,0
S7KVMTEH4Q,37,141208,244530,322,32,1,12.53,12,0.81,Master's,Unemployed,Divorced,No,Yes,Home,No,1
BX3L812118,23,77411,234254,806,118,3,13.68,24,0.74,Master's,Unemployed,Divorced,Yes,No,Education,No,0
Q55FBN7RP6,29,47499,30462,386,83,3,20.26,24,0.77,High School,Self-employed,Single,Yes,No,Other,No,0
YXLUJXZGWV,19,114107,205684,692,111,3,6.05,48,0.57,Bachelor's,Self-employed,Single,Yes,No,Auto,No,0
YS3N0I3P9X,24,80243,186045,446,102,2,24.66,60,0.89,PhD,Unemployed,Single,No,No,Business,No,1
N6US0TNVS7,33,29724,16998,448,97,3,15.67,48,0.27,Master's,Part-time,Single,No,No,Business,Yes,0
FMQ7ALUCWN,20,36103,59064,804,86,3,19.95,36,0.47,High School,Full-time,Divorced,No,Yes,Education,No,0
C98XPFWZNI,62,59261,42504,557,60,3,10.13,12,0.53,High School,Unemployed,Single,No,Yes,Home,Yes,0
JNSQS0C5UB,20,95176,179722,631,0,1,7.73,12,0.55,Master's,Full-time,Married,Yes,No,Other,No,0
ZDZL2CP17Z,44,22893,89275,422,116,4,8.48,24,0.85,Master's,Unemployed,Divorced,No,No,Auto,No,1
6ASAW2KJCV,67,64440,249414,640,71,1,17.71,48,0.8,Master's,Self-employed,Divorced,Yes,No,Other,Yes,0
TFBO1BZZP8,60,105470,63456,651,119,4,5.48,60,0.63,High School,Unemployed,Married,No,Yes,Education,Yes,0
A7ATZ5HXWE,57,146426,98265,446,68,1,5.34,24,0.54,Bachelor's,Part-time,Divorced,Yes,No,Home,Yes,0
2KOQMYBUWD,55,90278,139478,767,66,4,14.81,48,0.32,High School,Self-employed,Single,No,No,Business,Yes,0
XF2SAVUDX6,50,106839,114447,713,57,2,5.06,24,0.75,PhD,Self-employed,Single,Yes,Yes,Auto,No,0
W79ESWPLGV,45,98018,18573,770,103,1,10.29,36,0.27,Bachelor's,Unemployed,Divorced,Yes,Yes,Other,No,0
DC18GP0F7R,18,73801,121674,318,8,3,13.5,60,0.78,Bachelor's,Unemployed,Single,Yes,No,Home,Yes,0
C11UBTRIMN,25,113712,18140,835,67,3,12.57,12,0.27,Master's,Self-employed,Divorced,No,No,Auto,No,0
49NF3RRAMK,54,28761,103674,345,16,3,18.42,60,0.4,Bachelor's,Unemployed,Married,No,No,Other,Yes,1
YQD0QBNIZF,49,111462,222951,457,7,4,24.53,24,0.72,PhD,Full-time,Single,Yes,No,Business,No,1
SUUGTM4QGO,65,109382,151573,635,68,3,9.66,24,0.34,PhD,Part-time,Single,No,Yes,Education,Yes,0
VDVS7OGJWL,60,76898,218190,589,44,4,5.61,12,0.34,Master's,Full-time,Divorced,No,No,Education,Yes,0
GLT1TZXZX5,54,29489,150125,781,67,2,20.15,60,0.77,High School,Full-time,Divorced,Yes,No,Other,No,1
L7BP4D835P,21,131355,48760,353,68,2,18.67,60,0.15,PhD,Unemployed,Married,Yes,No,Auto,Yes,1
7YCIMIDRMP,47,71560,34545,639,44,1,6.44,60,0.6,Master's,Full-time,Married,Yes,No,Home,No,0
0F4SM3Q1S4,23,126656,135146,313,23,2,23.09,60,0.33,High School,Full-time,Married,No,Yes,Home,Yes,0
UK0XKJRMGF,63,52757,84244,678,54,3,19.71,24,0.52,PhD,Full-time,Single,Yes,Yes,Other,Yes,0
SJMDUAI7QS,36,101261,130976,827,76,2,14.91,36,0.85,Master's,Self-employed,Single,No,No,Other,No,0
52QCBIXTFT,49,93519,72397,504,42,3,12.58,48,0.57,High School,Full-time,Married,Yes,Yes,Other,Yes,0
6LPMIC8JWE,26,88400,95161,637,70,4,12.95,12,0.26,PhD,Full-time,Divorced,Yes,Yes,Education,No,0
6ANQYB04X2,29,130063,30808,654,102,1,14.99,60,0.58,Master's,Full-time,Single,Yes,Yes,Education,No,0
ZWN6ICXYIA,28,80895,119247,839,89,2,4.15,12,0.36,High School,Self-employed,Married,Yes,Yes,Business,Yes,0
7BFSYO7K4U,63,140358,187686,644,60,2,4.17,60,0.65,High School,Self-employed,Married,Yes,No,Home,No,0
22R0LS4LU4,33,62883,64071,452,47,3,13.73,48,0.38,High School,Self-employed,Divorced,Yes,Yes,Education,Yes,0
JENR249SGW,18,149612,49222,348,64,1,17.89,24,0.31,PhD,Unemployed,Single,No,Yes,Auto,No,0
QST6RO8E4G,62,76867,33922,469,99,2,17.57,12,0.7,Master's,Part-time,Divorced,Yes,Yes,Business,Yes,0
N6QRAF4A9X,38,106045,50947,483,61,2,8.73,12,0.48,Master's,Self-employed,Single,No,Yes,Home,Yes,0
SN2KHQI2D7,47,124479,121759,326,56,2,6.4,12,0.69,High School,Self-employed,Married,Yes,No,Auto,Yes,0
0E3EUSIDGM,30,56660,103444,615,65,4,10.84,48,0.87,High School,Self-employed,Divorced,Yes,No,Education,Yes,1
ESUVBLATGZ,51,91930,202924,574,65,4,14.95,48,0.43,High School,Part-time,Married,Yes,No,Education,Yes,0
XLX5QI8A41,21,124005,142338,387,62,4,22.34,60,0.55,PhD,Self-employed,Married,Yes,Yes,Business,Yes,0
WWKANAA65P,45,97668,96859,359,106,3,9.88,24,0.68,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,0
3JJSSR6642,55,39768,145391,820,2,3,18.46,12,0.36,Bachelor's,Part-time,Divorced,Yes,No,Auto,Yes,0
6D8PRMAVEK,48,140951,81450,836,119,3,20.09,36,0.16,Master's,Full-time,Single,Yes,No,Auto,No,0
JKV777XF4I,44,100185,134859,726,54,4,11.1,60,0.59,Master's,Unemployed,Married,No,No,Education,No,0
1TXWDEVYB1,22,65124,32981,465,75,4,14.88,48,0.87,PhD,Full-time,Single,Yes,No,Education,No,0
BOWBY8CF5M,42,118025,61092,337,55,4,5.37,12,0.89,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
JTF4505N8H,20,62070,29221,736,107,3,4.18,24,0.8,Bachelor's,Full-time,Divorced,No,Yes,Auto,Yes,0
OOND6MLTBZ,50,31025,221727,826,18,3,10.69,48,0.48,PhD,Part-time,Divorced,No,Yes,Home,Yes,0
LZLQ2J62ZP,21,25348,119507,671,105,3,18.13,12,0.59,Bachelor's,Part-time,Divorced,No,No,Business,No,1
4G11WIE971,42,95513,127625,712,36,3,4.66,12,0.12,Master's,Full-time,Married,No,Yes,Auto,Yes,0
K9LHOX5HOO,37,89020,181892,560,100,2,12.64,60,0.71,PhD,Part-time,Divorced,Yes,Yes,Other,No,0
TSFNW90UGG,51,65129,246870,513,84,4,21.22,12,0.19,PhD,Self-employed,Married,No,Yes,Auto,Yes,0
0CK9F1NJ8E,43,133738,191937,696,67,1,24.82,24,0.55,High School,Full-time,Married,Yes,Yes,Education,No,0
AX4BLGIY0I,22,145460,143994,433,15,4,6.04,60,0.72,High School,Part-time,Single,No,No,Other,Yes,0
842BYKG5K7,52,69228,48658,427,79,4,3.62,24,0.66,Master's,Self-employed,Divorced,Yes,Yes,Business,No,0
OHBJ5M09JD,45,126047,131436,601,39,4,19.1,36,0.81,Bachelor's,Part-time,Single,Yes,Yes,Education,No,0
LWE1I69KHA,46,26551,75635,346,80,4,13.66,36,0.64,PhD,Part-time,Married,Yes,No,Business,No,1
7P4ULP925N,26,117529,164362,333,40,1,11.1,48,0.4,Bachelor's,Unemployed,Single,No,Yes,Auto,No,0
Z26LKBESEV,69,46286,138459,572,110,4,4.75,12,0.67,High School,Part-time,Married,Yes,No,Other,No,0
9C9FOET80X,55,111651,80723,561,62,4,13.5,36,0.69,Bachelor's,Full-time,Divorced,No,No,Other,No,0
BSN3JUV8OT,67,56543,41568,315,26,2,16.26,60,0.49,Master's,Part-time,Single,No,No,Home,Yes,0
GACDF2GFUH,23,123140,247914,356,44,1,7.18,24,0.29,Bachelor's,Part-time,Married,Yes,No,Other,No,0
6VK88RG74E,36,96933,105385,777,62,1,21.96,60,0.39,PhD,Part-time,Single,Yes,Yes,Business,No,0
P3TA5W2DFT,61,80524,186048,469,38,4,19.19,36,0.55,PhD,Full-time,Divorced,Yes,No,Education,Yes,0
LLDICEAVFV,28,117002,190663,680,22,3,15.76,60,0.54,High School,Unemployed,Single,No,Yes,Education,Yes,1
3VHTLDFVOW,19,97288,29870,727,24,3,5.4,60,0.88,PhD,Unemployed,Divorced,Yes,No,Business,Yes,0
UOLO9SIEMQ,64,110060,16682,486,41,3,8.67,24,0.55,Master's,Unemployed,Single,No,No,Business,Yes,0
NZ17PVIR98,61,134086,153612,427,114,1,21.28,60,0.56,Bachelor's,Unemployed,Divorced,Yes,No,Other,Yes,0
3FM149Y83G,61,36682,13711,824,106,1,3.6,36,0.5,Master's,Full-time,Divorced,No,Yes,Other,Yes,0
CB012V01E8,26,121322,103993,574,25,3,15.53,60,0.46,High School,Part-time,Divorced,No,No,Auto,No,0
NK8OP29R4V,38,82609,58545,369,72,3,5.37,36,0.24,Master's,Self-employed,Married,No,Yes,Education,No,0
0U329DXAIA,41,87200,247955,637,54,2,13.67,24,0.51,PhD,Self-employed,Married,Yes,Yes,Business,Yes,0
Z5AQ2PJ062,51,81223,232639,499,52,2,8.05,24,0.82,High School,Self-employed,Divorced,Yes,Yes,Auto,No,0
2APFCBOZIJ,39,102001,66128,610,99,1,7.52,48,0.15,High School,Part-time,Married,No,Yes,Business,No,0
WZLDFGFY8Q,20,46461,78624,339,24,4,23.27,48,0.52,High School,Part-time,Divorced,No,No,Home,No,1
AKG48V1ON6,29,92296,214742,849,104,4,15.19,60,0.24,PhD,Part-time,Single,Yes,No,Auto,Yes,0
P5KUC0M3X5,45,62016,102935,630,28,3,16.46,60,0.23,Bachelor's,Part-time,Single,No,No,Other,No,0
XUR8H5C6YO,47,63302,189827,633,84,2,15.71,48,0.11,Master's,Self-employed,Single,No,Yes,Other,No,0
HJ2H5Y5SEL,43,124610,49682,516,27,2,11.49,12,0.86,High School,Part-time,Single,No,Yes,Auto,No,0
QLE79XZH8Z,65,52217,48178,697,46,4,17.8,24,0.82,PhD,Self-employed,Married,Yes,Yes,Home,No,0
GHGIJ7HN5A,38,51456,87704,719,115,2,22.43,36,0.73,PhD,Part-time,Divorced,Yes,Yes,Auto,Yes,0
1YXB7NOD37,45,112165,60753,519,80,4,22.46,60,0.21,PhD,Full-time,Divorced,No,No,Auto,Yes,0
TO6ZZOH8OI,43,51171,217197,611,69,2,12.95,36,0.51,Master's,Part-time,Married,Yes,Yes,Home,Yes,0
MF4J2TNST6,50,32869,154178,480,64,1,11.86,24,0.56,Bachelor's,Part-time,Married,Yes,Yes,Home,Yes,0
WZ6CDRI1KG,38,49738,129309,774,28,4,17.35,60,0.78,Bachelor's,Part-time,Divorced,No,No,Home,Yes,0
CBFXHY3ZIS,52,28212,216997,617,18,1,17.07,24,0.61,Bachelor's,Part-time,Married,No,Yes,Business,Yes,0
LVWYCVJEMW,69,66783,36896,673,112,4,9.73,60,0.55,PhD,Self-employed,Single,Yes,No,Auto,No,0
FDIAGP555S,51,34415,53441,838,101,3,21.37,60,0.1,PhD,Full-time,Single,No,Yes,Home,No,1
AAZIGPWQ8P,58,32232,12110,596,106,1,17.68,60,0.89,PhD,Unemployed,Married,No,Yes,Home,No,1
E09WOM8HNI,68,56881,90724,564,99,1,3.59,12,0.88,Master's,Full-time,Married,No,No,Home,Yes,0
KMBG5HVA9K,64,77514,106715,490,14,3,23.19,60,0.85,Bachelor's,Part-time,Divorced,No,No,Auto,Yes,0
NWS9P7OZF2,35,126476,60258,649,75,3,16.86,36,0.83,Bachelor's,Full-time,Divorced,Yes,No,Home,Yes,0
SLYIEIZ0KE,28,65925,10127,625,56,4,4.74,60,0.42,Master's,Unemployed,Married,No,No,Home,Yes,0
CEYGZIJD9H,40,62233,49564,638,19,2,19.6,24,0.12,Master's,Full-time,Single,Yes,No,Home,No,0
HY8U8TQMZ9,65,118608,113247,303,105,1,13.89,48,0.34,High School,Self-employed,Divorced,Yes,Yes,Business,No,0
P0AC15KOD3,39,28993,243841,594,34,2,7.59,36,0.64,PhD,Unemployed,Married,Yes,No,Education,Yes,0
CW2JXWGLN5,34,147414,28786,548,84,4,5.14,12,0.48,Master's,Unemployed,Married,Yes,Yes,Education,No,0
PJ0DBI6YDA,22,81234,75012,426,72,3,16.21,12,0.17,Bachelor's,Unemployed,Married,Yes,Yes,Other,Yes,0
UG7YIV1U9O,61,135448,86328,426,72,2,19.52,12,0.46,Bachelor's,Self-employed,Married,Yes,Yes,Auto,Yes,0
7EWYUEDAK8,28,50491,221759,718,75,2,2.29,12,0.78,PhD,Unemployed,Divorced,Yes,Yes,Auto,No,0
OBMURMZRB5,47,18656,166013,773,77,4,15.5,60,0.27,High School,Full-time,Married,No,Yes,Auto,Yes,0
M6XSQNVU2G,32,86611,97959,478,31,1,10.93,36,0.55,Master's,Part-time,Divorced,Yes,No,Business,No,0
PHCLO0ZC7W,44,20329,140059,754,77,2,15.16,60,0.44,PhD,Unemployed,Married,No,Yes,Other,No,0
8SYD5QDPS9,52,68034,31637,322,12,1,14.18,24,0.17,Master's,Unemployed,Married,No,No,Education,Yes,0
0OOLUAA4C3,50,76999,23018,395,21,2,24.83,12,0.56,High School,Full-time,Single,No,Yes,Auto,Yes,0
FM5AFPDX3J,37,17010,90519,437,95,1,13.52,12,0.52,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,0
Y265F5QW7T,33,121062,214399,814,87,3,10.99,60,0.83,Master's,Full-time,Single,Yes,No,Education,No,0
JAXH3U6AC8,51,84653,75340,373,119,2,13.77,48,0.6,Bachelor's,Unemployed,Single,Yes,Yes,Business,Yes,0
ZJAR03JD6G,19,126319,85150,478,57,4,13.39,60,0.21,Bachelor's,Self-employed,Single,No,Yes,Home,No,1
8LZIH10EXD,52,91884,116694,662,90,2,8.5,60,0.69,PhD,Self-employed,Single,No,Yes,Other,Yes,0
D7NE54CJ2O,57,127108,173710,589,32,4,18.29,60,0.43,Bachelor's,Part-time,Divorced,No,No,Education,No,0
VNB2V1IAH8,45,44811,57932,830,48,4,20.13,48,0.44,Bachelor's,Part-time,Divorced,Yes,Yes,Education,No,0
HEVNYTF2T7,64,27724,64837,300,95,4,21.93,12,0.2,High School,Self-employed,Divorced,Yes,No,Other,Yes,0
HRQ6RTLVAU,56,21458,202277,368,80,3,2.26,60,0.78,Master's,Full-time,Divorced,Yes,Yes,Other,Yes,0
2QV9T27MTD,23,34279,183367,604,102,1,6.15,48,0.7,Master's,Part-time,Married,No,Yes,Auto,No,0
RR95T4Z9LV,26,20075,248749,828,104,1,8.62,60,0.63,Master's,Full-time,Single,Yes,No,Auto,Yes,0
5BBGWZP2DG,37,101225,185996,665,71,3,6.84,24,0.48,PhD,Full-time,Single,No,Yes,Auto,No,0
L6LKE2KS5N,18,16169,234804,538,27,1,6.21,60,0.88,Bachelor's,Self-employed,Single,No,Yes,Other,Yes,0
IQQASTOXX5,25,143910,54703,807,12,4,8.84,48,0.69,Master's,Unemployed,Divorced,Yes,No,Other,No,1
YT3A3IKYL9,40,123692,235688,537,113,1,15.8,12,0.7,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,0
G8OPV0YMQV,20,55115,56759,347,58,2,17.07,24,0.2,Master's,Unemployed,Married,No,No,Other,No,0
Q2NZ5JEH24,21,16967,242058,822,70,1,10.73,12,0.54,PhD,Part-time,Single,Yes,No,Education,Yes,0
X0CDHT6VJA,42,101133,199047,815,111,3,14.81,12,0.36,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0
BKBAYGUKYV,64,25171,39461,329,75,1,2.93,48,0.56,PhD,Full-time,Divorced,Yes,Yes,Other,No,0
1IZONUTWOT,55,20436,37158,780,73,3,22.83,60,0.3,High School,Unemployed,Divorced,Yes,No,Education,Yes,0
6L85TUL6S8,32,135596,169905,786,68,1,5.94,36,0.25,High School,Full-time,Single,No,No,Business,No,0
4O9WNMYZCE,38,94678,98552,765,13,1,24.32,12,0.62,High School,Self-employed,Married,Yes,Yes,Auto,Yes,0
R3DQ1MGVC5,52,83994,65529,330,111,4,23.8,12,0.22,High School,Full-time,Married,No,Yes,Auto,Yes,0
ZTCXCI7EG6,63,26985,55114,330,65,2,9.89,36,0.22,High School,Self-employed,Single,Yes,Yes,Other,Yes,0
1DJ3RDK178,69,48079,146141,497,38,2,9.3,60,0.47,PhD,Self-employed,Single,No,No,Business,Yes,0
Y8FACO4U0G,31,139207,38702,550,29,1,20.1,12,0.22,Bachelor's,Full-time,Married,No,No,Auto,No,0
EUJEVX3194,53,49153,130927,742,62,3,19.59,36,0.13,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,No,0
5EIAD8XXFN,29,122621,230157,656,64,4,2.04,60,0.68,Master's,Unemployed,Single,Yes,Yes,Home,Yes,0
AO62WIMNQ3,34,92494,223684,791,96,4,13.08,24,0.81,Bachelor's,Unemployed,Single,No,Yes,Business,No,0
C0BKX8U559,56,62641,47340,802,62,2,8.86,60,0.65,Bachelor's,Self-employed,Single,No,Yes,Business,Yes,0
GF296XEPLG,26,61699,149763,571,91,4,21.38,60,0.63,PhD,Full-time,Divorced,Yes,No,Other,Yes,1
COFFADVCTO,52,123834,175980,482,118,4,22.01,12,0.33,Bachelor's,Unemployed,Single,Yes,Yes,Business,Yes,0
VAN2O0N8XL,30,117720,64338,657,58,3,20.45,36,0.23,High School,Part-time,Divorced,Yes,Yes,Education,No,0
7956PG7XEM,32,147773,86840,457,27,1,3.21,24,0.33,PhD,Unemployed,Divorced,Yes,No,Business,No,0
41AB29XR80,35,55452,128377,688,92,2,23.36,60,0.37,Master's,Self-employed,Divorced,No,No,Business,Yes,0
JNUFMCK02C,68,120412,53481,431,74,4,11.76,60,0.76,Bachelor's,Full-time,Married,No,No,Business,Yes,0
